ZipCode,City,State,Latitude,Longitude,Classification,Population
"84523","FERRON","UT","38.8567","-111.0594","P","1797"
"84525","GREEN RIVER","UT","38.9850","-110.5524","","1183"
"84526","HELPER","UT","39.6782","-110.7942","","4134"
"84528","HUNTINGTON","UT","39.3915","-110.8199","P","2742"
"84529","KENILWORTH","UT","39.6918","-110.8066","","180"
"84530","LA SAL","UT","38.2366","-109.1726","P","460"
"84531","MEXICAN HAT","UT","37.1591","-109.9986","P","642"
"84532","MOAB","UT","38.7200","-109.3554","","9772"
"84533","LAKE POWELL","UT","37.5307","-110.3937","","267"
"84534","MONTEZUMA CREEK","UT","37.2122","-109.2713","P","2654"
"84535","MONTICELLO","UT","37.9299","-109.5428","","2601"
"84536","MONUMENT VALLEY","UT","37.1515","-110.7680","P","1454"
"84537","ORANGEVILLE","UT","39.4427","-111.1426","P","1505"
"84539","SUNNYSIDE","UT","39.6738","-110.5866","P","379"
"84540","THOMPSON","UT","38.9999","-109.6150","","46"
"84542","WELLINGTON","UT","39.5393","-110.6757","","1806"
"84601","PROVO","UT","40.2213","-111.7387","","31486"
"84602","PROVO","UT","40.2487","-111.6499","","0"
"84603","PROVO","UT","40.2337","-111.6579","P","0"
"84604","PROVO","UT","40.3454","-111.5800","","49145"
"84605","PROVO","UT","40.2337","-111.6579","P","0"
"84606","PROVO","UT","40.2158","-111.6124","","32291"
"84620","AURORA","UT","38.9099","-111.9314","P","1151"
"84621","AXTELL","UT","39.0832","-111.9029","","240"
"84622","CENTERFIELD","UT","39.1157","-111.8884","P","1517"
"84623","CHESTER","UT","39.4557","-111.5767","","405"
"84624","DELTA","UT","39.3493","-112.6683","","5668"
"84626","ELBERTA","UT","39.8795","-111.9984","P","410"
"84627","EPHRAIM","UT","39.3586","-111.4664","","6310"
"84628","EUREKA","UT","39.7820","-112.3415","P","721"
"84629","FAIRVIEW","UT","39.6799","-111.4829","","2531"
"84630","FAYETTE","UT","39.3085","-111.8298","","294"
"84631","FILLMORE","UT","38.9503","-112.6010","","3067"
"84632","FOUNTAIN GREEN","UT","39.6411","-111.6171","P","1148"
"84633","GOSHEN","UT","39.9438","-111.8823","P","1048"
"84634","GUNNISON","UT","39.1865","-111.8611","P","3395"
"84635","HINCKLEY","UT","39.3614","-112.7752","","863"
"84636","HOLDEN","UT","39.0743","-112.3132","P","474"
"84637","KANOSH","UT","38.8449","-112.6742","P","729"
"84638","LEAMINGTON","UT","39.5175","-112.2586","P","294"
"84639","LEVAN","UT","39.4795","-111.9658","P","963"
"84640","LYNNDYL","UT","39.5091","-112.4800","P","121"
"84642","MANTI","UT","39.2024","-111.5509","","3548"
"84643","MAYFIELD","UT","39.1007","-111.6567","P","605"
"84644","MEADOW","UT","38.8855","-112.4098","P","0"
"84645","MONA","UT","39.8576","-111.8491","","2620"
"84646","MORONI","UT","39.5231","-111.6120","P","1657"
"84647","MOUNT PLEASANT","UT","39.4867","-111.4974","","4019"
"84648","NEPHI","UT","39.5712","-111.9696","","5776"
"84649","OAK CITY","UT","39.3766","-112.2862","P","760"
"84651","PAYSON","UT","40.0239","-111.7121","","23457"
"84652","REDMOND","UT","38.9267","-112.0254","P","872"
"84653","SALEM","UT","40.0262","-111.6442","","7947"
"84654","SALINA","UT","38.9006","-111.7153","","2689"
"84655","SANTAQUIN","UT","39.9773","-111.6388","","10547"
"84656","SCIPIO","UT","39.2202","-112.1809","P","345"
"84657","SIGURD","UT","38.8057","-111.8869","P","505"
"84660","SPANISH FORK","UT","40.0589","-111.6463","","37995"
"84662","SPRING CITY","UT","39.4102","-111.4221","P","1371"
"84663","SPRINGVILLE","UT","40.2252","-111.4916","","29975"
"84664","MAPLETON","UT","40.1135","-111.5791","","8033"
"84665","STERLING","UT","39.1937","-111.6919","P","528"
"84667","WALES","UT","39.4444","-111.6782","","405"
"84701","RICHFIELD","UT","38.7188","-111.7637","","8692"
"84710","ALTON","UT","37.4563","-112.6484","P","131"
"84711","ANNABELLA","UT","38.7144","-112.0645","P","735"
"84712","ANTIMONY","UT","37.9404","-112.1358","","201"
"84713","BEAVER","UT","38.3606","-112.5647","","3792"
"84714","BERYL","UT","37.9096","-113.6305","","835"
"84715","BICKNELL","UT","38.3312","-111.5523","P","459"
"84716","BOULDER","UT","37.8470","-111.2795","P","297"
"84718","CANNONVILLE","UT","37.5752","-112.1397","P","189"
"84719","BRIAN HEAD","UT","37.6501","-112.8284","P","90"
"84720","CEDAR CITY","UT","37.8114","-113.1721","","19705"
"84721","CEDAR CITY","UT","37.6777","-113.0612","","20961"
"84722","CENTRAL","UT","37.4222","-113.6622","","615"
"84723","CIRCLEVILLE","UT","38.1801","-112.2490","P","687"
"84724","ELSINORE","UT","38.6892","-112.1467","","1214"
"84725","ENTERPRISE","UT","37.5152","-113.8228","P","1964"
"84726","ESCALANTE","UT","37.8434","-111.6745","P","961"
"84728","GARRISON","UT","39.0627","-113.4137","","158"
"84729","GLENDALE","UT","37.3511","-112.6362","P","396"
"84730","GLENWOOD","UT","38.7563","-111.9875","P","268"
"84731","GREENVILLE","UT","38.2793","-112.7237","","194"
"84732","GREENWICH","UT","38.4535","-111.9043","","77"
"84733","GUNLOCK","UT","37.2359","-113.8524","","202"
"84734","HANKSVILLE","UT","37.9938","-110.7247","P","261"
"84735","HATCH","UT","37.6134","-112.5467","P","258"
"84736","HENRIEVILLE","UT","37.6427","-111.9250","P","246"
"84737","HURRICANE","UT","37.2499","-113.1946","","14838"
"84738","IVINS","UT","37.1756","-113.6760","","6878"
"84739","JOSEPH","UT","38.6316","-112.2511","","507"
"84740","JUNCTION","UT","38.2345","-112.2695","P","191"
"84741","KANAB","UT","37.2718","-111.7996","","5556"
"84742","KANARRAVILLE","UT","37.5387","-113.1836","","260"
"84743","KINGSTON","UT","38.3240","-112.1054","","34"
"84744","KOOSHAREM","UT","38.5113","-111.8742","","411"
"84745","LA VERKIN","UT","37.2277","-113.3036","","4066"
"84746","LEEDS","UT","37.2576","-113.3497","P","1149"
"84747","LOA","UT","38.4036","-111.6952","","1097"
"84749","LYMAN","UT","38.3765","-111.6021","P","218"
"84750","MARYSVALE","UT","38.4147","-112.2487","P","469"
"84751","MILFORD","UT","38.3623","-113.3918","","1680"
"84752","MINERSVILLE","UT","38.2148","-112.9620","P","994"
"84753","MODENA","UT","37.7563","-113.9709","","26"
"84754","MONROE","UT","38.6294","-112.0899","","3652"
"84755","MOUNT CARMEL","UT","37.2161","-112.7878","P","112"
"84756","NEWCASTLE","UT","37.8766","-113.6473","P","366"
"84757","NEW HARMONY","UT","37.3863","-113.3245","","1167"
"84758","ORDERVILLE","UT","37.2510","-112.7183","P","533"
"84759","PANGUITCH","UT","37.8432","-112.4318","","2112"
"84760","PARAGONAH","UT","37.9994","-112.7491","P","559"
"84761","PAROWAN","UT","37.8276","-112.8093","P","3131"
"84762","DUCK CREEK VILLAGE","UT","37.4300","-112.7320","","248"
"84763","ROCKVILLE","UT","37.1614","-113.0377","P","245"
"84764","BRYCE","UT","37.6309","-112.2087","P","331"
"84765","SANTA CLARA","UT","37.1344","-113.6491","","6143"
"84766","SEVIER","UT","38.5967","-112.3648","","147"
"84767","SPRINGDALE","UT","37.1888","-113.0001","P","679"
"84770","SAINT GEORGE","UT","37.2655","-113.7913","","39131"
"84771","SAINT GEORGE","UT","37.1052","-113.5767","P","0"
"84772","SUMMIT","UT","37.7458","-112.8247","P","171"
"84773","TEASDALE","UT","38.2445","-111.4318","","321"
"84774","TOQUERVILLE","UT","37.2706","-113.2644","","1399"
"84775","TORREY","UT","38.3310","-110.7349","","431"
"84776","TROPIC","UT","37.6974","-112.0370","P","538"
"84779","VIRGIN","UT","37.3079","-113.0794","","641"
"84780","WASHINGTON","UT","37.1544","-113.4692","","18756"
"84781","PINE VALLEY","UT","37.3449","-113.5017","","188"
"84782","VEYO","UT","37.3478","-113.6860","","794"
"84783","DAMMERON VALLEY","UT","37.2498","-113.6837","","805"
"84784","HILDALE","UT","37.0889","-113.2063","P","2745"
"84790","SAINT GEORGE","UT","37.0648","-113.5465","","35770"
"84791","SAINT GEORGE","UT","37.1055","-113.5778","P","0"
"85001","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85002","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85003","PHOENIX","AZ","33.4497","-112.0782","","9369"
"85004","PHOENIX","AZ","33.4506","-112.0694","","4965"
"85005","PHOENIX","AZ","33.4606","-112.1289","P","0"
"85006","PHOENIX","AZ","33.4658","-112.0477","","25742"
"85007","PHOENIX","AZ","33.4459","-112.0912","","14040"
"85008","PHOENIX","AZ","33.4633","-111.9848","","56145"
"85009","PHOENIX","AZ","33.4456","-112.1258","","52520"
"85010","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85011","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85012","PHOENIX","AZ","33.5093","-112.0694","","6390"
"85013","PHOENIX","AZ","33.5094","-112.0825","","19314"
"85014","PHOENIX","AZ","33.5093","-112.0563","","24782"
"85015","PHOENIX","AZ","33.5096","-112.1022","","37644"
"85016","PHOENIX","AZ","33.5170","-112.0214","","33896"
"85017","PHOENIX","AZ","33.5091","-112.1247","","38872"
"85018","PHOENIX","AZ","33.5024","-111.9782","","36065"
"85019","PHOENIX","AZ","33.5095","-112.1429","","25042"
"85020","PHOENIX","AZ","33.5711","-112.0514","","32850"
"85021","PHOENIX","AZ","33.5605","-112.0937","","37743"
"85022","PHOENIX","AZ","33.6256","-112.0546","","46395"
"85023","PHOENIX","AZ","33.6312","-112.0932","","31274"
"85024","PHOENIX","AZ","33.6909","-112.0417","","22898"
"85026","PHOENIX","AZ","33.4526","-112.0734","","0"
"85027","PHOENIX","AZ","33.6783","-112.0998","","37140"
"85028","PHOENIX","AZ","33.5758","-112.0090","","19157"
"85029","PHOENIX","AZ","33.5946","-112.1074","","43233"
"85030","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85031","PHOENIX","AZ","33.4951","-112.1690","","30493"
"85032","PHOENIX","AZ","33.6254","-112.0059","","65485"
"85033","PHOENIX","AZ","33.4947","-112.2121","","53037"
"85034","PHOENIX","AZ","33.4320","-112.0124","","5582"
"85035","PHOENIX","AZ","33.4729","-112.1948","","47486"
"85036","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85037","PHOENIX","AZ","33.4869","-112.2776","","44771"
"85038","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85039","PHOENIX","AZ","33.4869","-112.3113","","0"
"85040","PHOENIX","AZ","33.4072","-112.0259","","29352"
"85041","PHOENIX","AZ","33.3833","-112.1121","","54947"
"85042","PHOENIX","AZ","33.3700","-112.0353","","40962"
"85043","PHOENIX","AZ","33.4281","-112.1862","","30560"
"85044","PHOENIX","AZ","33.3417","-111.9924","","37993"
"85045","PHOENIX","AZ","33.3031","-112.1081","","7238"
"85046","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85048","PHOENIX","AZ","33.3329","-112.0686","","33449"
"85050","PHOENIX","AZ","33.6909","-111.9956","","25736"
"85051","PHOENIX","AZ","33.5602","-112.1320","","40375"
"85053","PHOENIX","AZ","33.6327","-112.1329","","28480"
"85054","PHOENIX","AZ","33.6834","-111.9514","","5384"
"85060","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85061","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85062","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85063","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85064","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85065","PHOENIX","AZ","33.4525","-112.0718","","0"
"85066","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85067","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85068","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85069","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85070","PHOENIX","AZ","33.4488","-112.0742","P","0"
"85071","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85072","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85073","PHOENIX","AZ","33.4486","-112.0733","","0"
"85074","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85075","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85076","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85078","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85079","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85080","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85082","PHOENIX","AZ","33.4486","-112.0733","P","0"
"85083","PHOENIX","AZ","33.7248","-112.1591","","18104"
"85085","PHOENIX","AZ","33.7498","-112.1140","","17517"
"85086","PHOENIX","AZ","33.8597","-112.1159","","40495"
"85087","NEW RIVER","AZ","33.9264","-112.1207","","7708"
"85117","APACHE JUNCTION","AZ","33.4223","-111.5477","P","0"
"85118","GOLD CANYON","AZ","33.3594","-111.4403","","12246"
"85119","APACHE JUNCTION","AZ","33.4198","-111.5149","","21219"
"85120","APACHE JUNCTION","AZ","33.4149","-111.5535","","28168"
"85121","BAPCHULE","AZ","32.9890","-111.7568","P","2178"
"85122","CASA GRANDE","AZ","32.8729","-111.7449","","50942"
"85123","ARIZONA CITY","AZ","32.7456","-111.6793","","10677"
"85127","CHANDLER HEIGHTS","AZ","33.2097","-111.6880","P","0"
"85128","COOLIDGE","AZ","32.9723","-111.5327","","14823"
"85130","CASA GRANDE","AZ","32.8965","-111.7564","P","0"
"85131","ELOY","AZ","32.7876","-111.5837","","18017"
"85132","FLORENCE","AZ","32.9852","-111.2979","","33556"
"85135","HAYDEN","AZ","33.0068","-110.7838","P","630"
"85137","KEARNY","AZ","33.0955","-110.9268","","2329"
"85138","MARICOPA","AZ","33.0753","-112.0330","","33633"
"85139","MARICOPA","AZ","32.9619","-112.1222","","17979"
"85140","SAN TAN VALLEY","AZ","33.2455","-111.5302","","36711"
"85141","PICACHO","AZ","32.7143","-111.4974","","515"
"85142","QUEEN CREEK","AZ","33.1915","-111.6213","","48870"
"85143","SAN TAN VALLEY","AZ","33.1288","-111.6053","","35015"
"85145","RED ROCK","AZ","32.5793","-111.3288","","2106"
"85147","SACATON","AZ","33.0784","-111.7387","P","4543"
"85172","STANFIELD","AZ","32.9363","-111.9284","","1368"
"85173","SUPERIOR","AZ","33.2942","-111.0955","","2872"
"85178","APACHE JUNCTION","AZ","33.4223","-111.5477","P","0"
"85190","TORTILLA FLAT","AZ","33.5509","-111.3878","P","0"
"85191","VALLEY FARMS","AZ","32.9848","-111.4470","P","0"
"85192","WINKELMAN","AZ","32.9148","-110.7214","","2120"
"85193","CASA GRANDE","AZ","32.8794","-111.7847","","4906"
"85194","CASA GRANDE","AZ","32.9112","-111.6541","","6721"
"85201","MESA","AZ","33.4432","-111.8553","","46092"
"85202","MESA","AZ","33.3858","-111.8756","","37275"
"85203","MESA","AZ","33.4567","-111.8123","","35541"
"85204","MESA","AZ","33.3973","-111.7858","","60885"
"85205","MESA","AZ","33.4336","-111.7184","","39858"
"85206","MESA","AZ","33.3974","-111.7192","","33154"
"85207","MESA","AZ","33.4565","-111.6326","","44744"
"85208","MESA","AZ","33.4043","-111.6326","","34762"
"85209","MESA","AZ","33.3761","-111.6343","","37377"
"85210","MESA","AZ","33.3861","-111.8413","","36464"
"85211","MESA","AZ","33.4225","-111.8216","P","0"
"85212","MESA","AZ","33.3280","-111.6356","","24492"
"85213","MESA","AZ","33.4498","-111.7677","","31797"
"85214","MESA","AZ","33.4225","-111.8216","P","0"
"85215","MESA","AZ","33.5317","-111.6458","","15963"
"85216","MESA","AZ","33.4225","-111.8216","P","0"
"85224","CHANDLER","AZ","33.3241","-111.8769","","42796"
"85225","CHANDLER","AZ","33.3260","-111.8244","","69810"
"85226","CHANDLER","AZ","33.2663","-111.9430","","37376"
"85233","GILBERT","AZ","33.3463","-111.8154","","37564"
"85234","GILBERT","AZ","33.3646","-111.7473","","50014"
"85236","HIGLEY","AZ","33.3339","-111.7028","P","0"
"85244","CHANDLER","AZ","33.3064","-111.8406","P","0"
"85246","CHANDLER","AZ","33.3176","-111.8566","P","0"
"85248","CHANDLER","AZ","33.2279","-111.8692","","29821"
"85249","CHANDLER","AZ","33.2263","-111.7852","","36908"
"85250","SCOTTSDALE","AZ","33.5240","-111.9036","","15906"
"85251","SCOTTSDALE","AZ","33.4941","-111.9229","","34390"
"85252","SCOTTSDALE","AZ","33.5093","-111.8985","P","0"
"85253","PARADISE VALLEY","AZ","33.5460","-111.9694","","17047"
"85254","SCOTTSDALE","AZ","33.6192","-111.9517","","45801"
"85255","SCOTTSDALE","AZ","33.6636","-111.8085","","37270"
"85256","SCOTTSDALE","AZ","33.5038","-111.7841","","4974"
"85257","SCOTTSDALE","AZ","33.4589","-111.9264","","26755"
"85258","SCOTTSDALE","AZ","33.5605","-111.8860","","23342"
"85259","SCOTTSDALE","AZ","33.5899","-111.8088","","21422"
"85260","SCOTTSDALE","AZ","33.6110","-111.8901","","36056"
"85261","SCOTTSDALE","AZ","33.5093","-111.8985","P","0"
"85262","SCOTTSDALE","AZ","33.8554","-111.6261","","11275"
"85263","RIO VERDE","AZ","33.7464","-111.6796","","2111"
"85264","FORT MCDOWELL","AZ","33.6130","-111.3744","","1249"
"85266","SCOTTSDALE","AZ","33.7700","-111.9259","","11406"
"85267","SCOTTSDALE","AZ","33.5093","-111.8985","P","0"
"85268","FOUNTAIN HILLS","AZ","33.6037","-111.7425","","22684"
"85269","FOUNTAIN HILLS","AZ","33.5093","-111.8985","P","0"
"85271","SCOTTSDALE","AZ","33.5093","-111.8985","P","0"
"85274","MESA","AZ","33.4225","-111.8216","P","0"
"85275","MESA","AZ","33.4225","-111.8216","P","0"
"85277","MESA","AZ","33.4225","-111.8216","P","0"
"85280","TEMPE","AZ","33.4148","-111.9088","P","0"
"85281","TEMPE","AZ","33.4357","-111.9278","","57348"
"85282","TEMPE","AZ","33.3939","-111.9291","","48671"
"85283","TEMPE","AZ","33.3639","-111.9355","","44813"
"85284","TEMPE","AZ","33.3347","-111.9325","","16479"
"85285","TEMPE","AZ","33.4148","-111.9088","P","0"
"85286","CHANDLER","AZ","33.2698","-111.8288","","38930"
"85287","TEMPE","AZ","33.4184","-111.9331","U","0"
"85295","GILBERT","AZ","33.3068","-111.7432","","38332"
"85296","GILBERT","AZ","33.3356","-111.7559","","36799"
"85297","GILBERT","AZ","33.2793","-111.7378","","26979"
"85298","GILBERT","AZ","33.2419","-111.7291","","21479"
"85299","GILBERT","AZ","33.3526","-111.7883","P","0"
"85301","GLENDALE","AZ","33.5382","-112.1859","","60161"
"85302","GLENDALE","AZ","33.5674","-112.1812","","36909"
"85303","GLENDALE","AZ","33.5308","-112.2200","","30310"
"85304","GLENDALE","AZ","33.5962","-112.1790","","25883"
"85305","GLENDALE","AZ","33.5302","-112.2554","","10822"
"85306","GLENDALE","AZ","33.6249","-112.1770","","24191"
"85307","GLENDALE","AZ","33.5294","-112.3156","","9230"
"85308","GLENDALE","AZ","33.6681","-112.1862","","63876"
"85309","LUKE AIR FORCE BASE","AZ","33.5352","-112.3804","","1485"
"85310","GLENDALE","AZ","33.7045","-112.1778","","19007"
"85311","GLENDALE","AZ","33.5389","-112.1854","P","0"
"85312","GLENDALE","AZ","33.5389","-112.1854","P","0"
"85318","GLENDALE","AZ","33.5389","-112.1854","P","0"
"85320","AGUILA","AZ","33.8090","-113.1876","P","1197"
"85321","AJO","AZ","32.3422","-112.7541","","4435"
"85322","ARLINGTON","AZ","33.3085","-112.7962","","752"
"85323","AVONDALE","AZ","33.3587","-112.3283","","39507"
"85324","BLACK CANYON CITY","AZ","34.1051","-111.8568","","2886"
"85325","BOUSE","AZ","33.9639","-113.9171","P","1212"
"85326","BUCKEYE","AZ","33.2412","-112.7681","","51705"
"85327","CAVE CREEK","AZ","33.8319","-111.9436","P","0"
"85328","CIBOLA","AZ","33.5457","-114.4926","","259"
"85329","CASHION","AZ","33.4316","-112.2959","P","0"
"85331","CAVE CREEK","AZ","33.8412","-111.9173","","26960"
"85332","CONGRESS","AZ","34.1540","-112.7697","P","2146"
"85333","DATELAND","AZ","32.8863","-113.3266","","790"
"85334","EHRENBERG","AZ","33.6670","-114.4463","P","1482"
"85335","EL MIRAGE","AZ","33.5907","-112.3309","","31787"
"85336","SAN LUIS","AZ","32.5281","-114.7747","P","700"
"85337","GILA BEND","AZ","32.9314","-112.7344","","2793"
"85338","GOODYEAR","AZ","33.3701","-112.4059","","41115"
"85339","LAVEEN","AZ","33.3430","-112.1943","","35586"
"85340","LITCHFIELD PARK","AZ","33.5227","-112.4069","","26262"
"85341","LUKEVILLE","AZ","31.9189","-112.8600","P","39"
"85342","MORRISTOWN","AZ","33.8708","-112.5579","","1578"
"85343","PALO VERDE","AZ","33.3284","-112.7117","P","196"
"85344","PARKER","AZ","33.8409","-114.1309","","9147"
"85345","PEORIA","AZ","33.5735","-112.2596","","56208"
"85346","QUARTZSITE","AZ","33.6387","-114.2736","P","4423"
"85347","ROLL","AZ","32.7081","-113.6693","","716"
"85348","SALOME","AZ","33.8480","-113.6095","","2786"
"85349","SAN LUIS","AZ","32.4943","-114.7833","P","25517"
"85350","SOMERTON","AZ","32.5300","-114.7150","","21214"
"85351","SUN CITY","AZ","33.6020","-112.2863","","27789"
"85352","TACNA","AZ","32.6996","-113.9509","P","461"
"85353","TOLLESON","AZ","33.4212","-112.2724","","31011"
"85354","TONOPAH","AZ","33.4428","-112.9870","","6645"
"85355","WADDELL","AZ","33.5518","-112.4146","","8745"
"85356","WELLTON","AZ","32.8657","-114.1959","","4539"
"85357","WENDEN","AZ","33.8922","-113.5454","P","761"
"85358","WICKENBURG","AZ","33.9689","-112.7286","P","0"
"85359","QUARTZSITE","AZ","33.6669","-114.2201","P","0"
"85360","WIKIEUP","AZ","34.6861","-113.5803","P","222"
"85361","WITTMANN","AZ","33.7250","-112.6043","","6700"
"85362","YARNELL","AZ","34.3492","-112.5897","P","663"
"85363","YOUNGTOWN","AZ","33.5934","-112.3072","","6156"
"85364","YUMA","AZ","32.7074","-114.6801","","74904"
"85365","YUMA","AZ","32.7233","-114.5379","","46558"
"85366","YUMA","AZ","32.6848","-114.4983","P","0"
"85367","YUMA","AZ","32.6690","-114.3825","","20429"
"85369","YUMA","AZ","32.7158","-114.6215","P","0"
"85371","POSTON","AZ","33.9865","-114.3964","P","419"
"85372","SUN CITY","AZ","33.5977","-112.2713","P","0"
"85373","SUN CITY","AZ","33.7831","-112.3644","","17356"
"85374","SURPRISE","AZ","33.6513","-112.3764","","47146"
"85375","SUN CITY WEST","AZ","33.6743","-112.3653","","27703"
"85376","SUN CITY WEST","AZ","33.6088","-112.2747","P","0"
"85377","CAREFREE","AZ","33.8171","-111.9035","P","3051"
"85378","SURPRISE","AZ","33.6656","-112.3544","","0"
"85379","SURPRISE","AZ","33.6022","-112.3843","","39732"
"85380","PEORIA","AZ","33.5809","-112.2364","P","0"
"85381","PEORIA","AZ","33.6106","-112.2333","","24249"
"85382","PEORIA","AZ","33.6517","-112.2462","","40454"
"85383","PEORIA","AZ","33.7647","-112.2771","","37182"
"85385","PEORIA","AZ","33.6099","-112.2261","P","0"
"85387","SURPRISE","AZ","33.7253","-112.4589","","9573"
"85388","SURPRISE","AZ","33.6097","-112.4397","","23490"
"85390","WICKENBURG","AZ","33.8576","-112.9641","","8621"
"85392","AVONDALE","AZ","33.4758","-112.3068","","35310"
"85395","GOODYEAR","AZ","33.4831","-112.4012","","25922"
"85396","BUCKEYE","AZ","33.5511","-112.5898","","12163"
"85501","GLOBE","AZ","33.5449","-110.7376","","13345"
"85502","GLOBE","AZ","33.3944","-110.7858","P","0"
"85530","BYLAS","AZ","33.0770","-110.2527","P","2069"
"85531","CENTRAL","AZ","32.8778","-109.7878","P","623"
"85532","CLAYPOOL","AZ","33.4077","-110.8144","P","0"
"85533","CLIFTON","AZ","33.3572","-109.2712","","2943"
"85534","DUNCAN","AZ","32.7668","-109.1925","","2588"
"85535","EDEN","AZ","33.0092","-109.9321","","21"
"85536","FORT THOMAS","AZ","32.9827","-109.9847","P","408"
"85539","MIAMI","AZ","33.4645","-110.9810","","4520"
"85540","MORENCI","AZ","32.9968","-109.3624","","2874"
"85541","PAYSON","AZ","34.0443","-111.2309","","21877"
"85542","PERIDOT","AZ","33.6885","-110.3925","","3196"
"85543","PIMA","AZ","33.0513","-110.0028","","3822"
"85544","PINE","AZ","34.4061","-111.4341","","2949"
"85545","ROOSEVELT","AZ","33.7407","-111.0960","","583"
"85546","SAFFORD","AZ","32.7515","-109.4466","","19677"
"85547","PAYSON","AZ","34.2306","-111.3245","P","0"
"85548","SAFFORD","AZ","32.8337","-109.7069","P","0"
"85550","SAN CARLOS","AZ","33.3336","-109.9764","P","4790"
"85551","SOLOMON","AZ","32.8095","-109.6208","P","405"
"85552","THATCHER","AZ","32.7530","-109.8656","","6218"
"85553","TONTO BASIN","AZ","33.7857","-111.2947","P","1501"
"85554","YOUNG","AZ","34.0877","-111.0190","P","778"
"85601","ARIVACA","AZ","31.5824","-111.3062","P","698"
"85602","BENSON","AZ","32.1992","-110.3304","","9464"
"85603","BISBEE","AZ","31.4790","-109.9029","","7155"
"85605","BOWIE","AZ","32.2868","-109.4629","P","597"
"85606","COCHISE","AZ","32.0287","-109.8886","","1184"
"85607","DOUGLAS","AZ","31.4862","-109.4203","","18925"
"85608","DOUGLAS","AZ","31.5783","-109.2304","P","2305"
"85609","DRAGOON","AZ","32.0540","-110.0467","P","392"
"85610","ELFRIDA","AZ","31.7152","-109.5431","","1333"
"85611","ELGIN","AZ","31.5871","-110.5538","","965"
"85613","FORT HUACHUCA","AZ","31.5668","-110.3831","","5601"
"85614","GREEN VALLEY","AZ","31.8335","-111.0026","","21895"
"85615","HEREFORD","AZ","31.4590","-110.1957","","9413"
"85616","HUACHUCA CITY","AZ","31.7187","-110.3146","","5566"
"85617","MC NEAL","AZ","31.5445","-109.6674","","1277"
"85618","MAMMOTH","AZ","32.7036","-110.6551","","1725"
"85619","MOUNT LEMMON","AZ","32.4106","-110.7746","P","50"
"85620","NACO","AZ","31.3361","-109.9474","P","897"
"85621","NOGALES","AZ","31.4643","-110.9944","","23054"
"85622","GREEN VALLEY","AZ","31.8664","-110.9931","","6325"
"85623","ORACLE","AZ","32.6053","-110.8038","","4073"
"85624","PATAGONIA","AZ","31.4836","-110.6407","","1426"
"85625","PEARCE","AZ","31.9243","-109.6442","","1983"
"85626","PIRTLEVILLE","AZ","31.3578","-109.5691","P","1021"
"85627","POMERENE","AZ","32.0946","-110.1395","P","968"
"85628","NOGALES","AZ","31.3404","-110.9339","P","0"
"85629","SAHUARITA","AZ","31.9574","-110.9953","","23568"
"85630","SAINT DAVID","AZ","31.8878","-110.2127","","2819"
"85631","SAN MANUEL","AZ","32.8162","-110.8330","","3630"
"85632","SAN SIMON","AZ","32.0637","-109.4065","","835"
"85633","SASABE","AZ","31.6639","-111.4666","P","54"
"85634","SELLS","AZ","32.0075","-112.0048","","6490"
"85635","SIERRA VISTA","AZ","31.5861","-110.1729","","34727"
"85636","SIERRA VISTA","AZ","31.5545","-110.3031","P","0"
"85637","SONOITA","AZ","31.6851","-110.7925","","1268"
"85638","TOMBSTONE","AZ","31.7114","-110.0133","","1973"
"85639","TOPAWA","AZ","31.7609","-111.7748","P","0"
"85640","TUMACACORI","AZ","31.6418","-110.9621","","441"
"85641","VAIL","AZ","31.9843","-110.6854","","21753"
"85643","WILLCOX","AZ","32.4441","-109.8028","","9810"
"85644","WILLCOX","AZ","32.2528","-109.8317","P","0"
"85645","AMADO","AZ","31.6649","-111.0641","","2231"
"85646","TUBAC","AZ","31.6305","-111.0989","P","1311"
"85648","RIO RICO","AZ","31.4927","-111.0500","","19080"
